18,19,0,8,3,0.9921875,0.9736625514403292
3,5,0,11,24,0.99169921875,0.9657933042212519
4,5,0,7,28,0.99169921875,1.0147186147186147
4,5,0,26,10,0.99169921875,0.9362920544022906
6,8,0,27,10,0.9912109375,0.9625935162094763
29,30,0,1,13,0.9912109375,1.1417004048582995
4,5,0,7,26,0.99072265625,1.0216450216450217
4,5,0,8,25,0.99072265625,0.9719387755102041
4,5,0,9,9,0.99072265625,1.024031007751938
21,23,0,23,19,0.99072265625,0.9875207986688852
22,25,0,0,10,0.99072265625,1.0141666666666667
28,29,0,27,6,0.99072265625,1.0970873786407767
2,5,0,20,3,0.990234375,0.9346517626827171
3,5,0,0,27,0.990234375,0.9568884723523898
3,5,0,3,0,0.990234375,1.0203636363636364
3,6,0,5,19,0.990234375,0.9658753709198813
4,5,0,27,18,0.990234375,1.0853374709076804
5,6,0,16,5,0.990234375,0.90895410082769
5,7,0,16,9,0.990234375,0.9563581640331076
9,10,0,27,25,0.990234375,0.9379947229551451
18,20,0,11,14,0.990234375,0.9925434962717481
22,23,0,0,21,0.990234375,0.9516666666666667
22,23,0,0,24,0.990234375,1.075
22,23,0,0,25,0.990234375,0.9583333333333334
26,28,0,16,1,0.990234375,1.0308734939759037
3,5,0,8,5,0.98974609375,1.1548757170172084
3,6,0,5,3,0.98974609375,0.9910979228486647
12,13,0,23,15,0.98974609375,0.8572567783094099
18,19,0,17,30,0.98974609375,0.8905172413793103
18,20,0,8,7,0.98974609375,0.9818930041152263
21,22,0,22,26,0.98974609375,1.037037037037037
21,22,0,24,20,0.98974609375,1.024232633279483
22,23,0,0,15,0.98974609375,1.005
22,23,0,0,27,0.98974609375,0.9758333333333333
22,24,0,0,19,0.98974609375,0.9391666666666667
24,30,0,28,20,0.98974609375,1.0892465252377468
29,30,0,1,0,0.98974609375,1.1060728744939272
2,5,0,6,17,0.9892578125,1.0638085742771686
3,5,0,18,8,0.9892578125,1.0464566929133858
3,5,0,27,12,0.9892578125,1.0
3,6,0,8,7,0.9892578125,0.9502868068833652
3,6,0,11,24,0.9892578125,0.8624454148471615
6,7,0,27,24,0.9892578125,1.0689941812136325
6,9,0,27,4,0.9892578125,0.8520365752285952
21,22,0,17,5,0.9892578125,0.9795744680851064
21,24,0,12,10,0.9892578125,0.9992119779353822
21,27,0,24,14,0.9892578125,0.9499192245557351
22,29,0,0,3,0.9892578125,1.0633333333333332
23,27,0,30,1,0.9892578125,1.0395189003436427
27,29,0,10,16,0.9892578125,1.05
28,30,0,27,6,0.9892578125,1.1286407766990292
2,20,0,6,23,0.98876953125,1.1016949152542372
3,5,0,30,11,0.98876953125,1.0157185628742516
4,5,0,2,13,0.98876953125,0.9600326264274062
4,5,0,12,21,0.98876953125,1.0540019286403086
6,12,0,27,29,0.98876953125,1.1604322527015793
13,18,0,6,29,0.98876953125,1.2381422924901186
16,17,0,25,25,0.98876953125,0.9439088518843121
18,19,0,8,28,0.98876953125,0.8329218106995885
19,20,0,29,9,0.98876953125,1.0219341974077767
21,22,0,23,18,0.98876953125,0.8968386023294509
21,24,0,23,9,0.98876953125,1.0083194675540765
