1.000000000000000000e+00,8.929443359375000000e-02,-2.371215820312500000e-02,3.482818603515625000e-03,2.526855468750000000e-02,2.604675292968750000e-02,8.857727050781250000e-03,1.132202148437500000e-01,2.064514160156250000e-02,3.979492187500000000e-02,-3.970336914062500000e-02,1.715087890625000000e-02,-9.643554687500000000e-02,7.928466796875000000e-02,6.076049804687500000e-02,7.891845703125000000e-02,1.249389648437500000e-01,-1.033325195312500000e-01,-2.811431884765625000e-03,-5.072021484375000000e-02,1.133728027343750000e-02,5.212402343750000000e-02,3.683471679687500000e-02,-2.484130859375000000e-02,-1.061248779296875000e-02,-4.397583007812500000e-02,-3.613281250000000000e-02,-1.248931884765625000e-02,-4.891967773437500000e-02,-5.380249023437500000e-02,1.423339843750000000e-01,1.535797119140625000e-02
8.929443359375000000e-02,9.995117187500000000e-01,-1.176757812500000000e-01,1.303672790527343750e-03,4.650878906250000000e-02,7.873535156250000000e-03,9.564208984375000000e-02,1.635742187500000000e-01,6.137847900390625000e-03,-3.747558593750000000e-02,-3.933715820312500000e-02,1.276855468750000000e-01,-1.393127441406250000e-02,1.144409179687500000e-01,1.372070312500000000e-01,8.544921875000000000e-03,3.955078125000000000e-02,-9.326171875000000000e-02,-2.222061157226562500e-03,-7.098388671875000000e-02,7.159423828125000000e-02,-6.143188476562500000e-02,1.216430664062500000e-01,-4.794311523437500000e-02,1.018524169921875000e-03,-3.109741210937500000e-02,-1.192016601562500000e-01,-7.061767578125000000e-02,-2.639770507812500000e-02,-3.259277343750000000e-02,1.508789062500000000e-01,1.789855957031250000e-02
-2.371215820312500000e-02,-1.176757812500000000e-01,9.995117187500000000e-01,-1.492919921875000000e-01,-2.203369140625000000e-01,-3.378906250000000000e-01,-3.231811523437500000e-02,-8.201599121093750000e-03,-1.187896728515625000e-02,1.602172851562500000e-02,-6.927490234375000000e-03,5.862426757812500000e-02,-2.542114257812500000e-02,-8.154296875000000000e-02,-9.558105468750000000e-02,-2.673339843750000000e-02,1.795959472656250000e-02,2.279663085937500000e-02,-2.107238769531250000e-02,2.587890625000000000e-01,-2.382812500000000000e-01,1.664733886718750000e-02,-3.186035156250000000e-02,9.197998046875000000e-02,-2.925109863281250000e-02,7.250976562500000000e-02,1.639404296875000000e-01,-6.140136718750000000e-02,1.480712890625000000e-01,1.133918762207031250e-03,2.015686035156250000e-02,-4.116058349609375000e-03
3.482818603515625000e-03,1.303672790527343750e-03,-1.492919921875000000e-01,9.995117187500000000e-01,3.680419921875000000e-02,2.621459960937500000e-02,-6.500244140625000000e-02,6.707763671875000000e-02,-2.917480468750000000e-02,-9.124755859375000000e-02,8.728027343750000000e-02,-2.355957031250000000e-02,-9.484863281250000000e-02,-1.261901855468750000e-02,2.978515625000000000e-02,6.994628906250000000e-02,1.334381103515625000e-02,3.059082031250000000e-01,1.188278198242187500e-03,-2.617187500000000000e-01,1.127929687500000000e-01,1.065063476562500000e-01,1.843261718750000000e-02,6.204223632812500000e-02,-2.316284179687500000e-02,1.367950439453125000e-02,1.168823242187500000e-01,4.873657226562500000e-02,3.305053710937500000e-02,3.225708007812500000e-02,-3.366088867187500000e-02,-3.402709960937500000e-02
2.526855468750000000e-02,4.650878906250000000e-02,-2.203369140625000000e-01,3.680419921875000000e-02,1.000000000000000000e+00,4.274902343750000000e-01,2.380371093750000000e-02,-6.872558593750000000e-02,-5.120849609375000000e-02,-4.702758789062500000e-02,-7.769775390625000000e-02,-5.468750000000000000e-02,7.220458984375000000e-02,4.370117187500000000e-02,-9.857177734375000000e-03,1.080322265625000000e-02,9.643554687500000000e-03,3.053283691406250000e-02,2.278137207031250000e-02,2.223205566406250000e-02,2.905273437500000000e-01,-2.401733398437500000e-02,1.959228515625000000e-02,2.378463745117187500e-03,-7.489013671875000000e-02,4.409790039062500000e-02,-3.613281250000000000e-02,-1.956176757812500000e-02,1.338195800781250000e-02,4.119873046875000000e-02,-3.646850585937500000e-02,-6.173706054687500000e-02
2.604675292968750000e-02,7.873535156250000000e-03,-3.378906250000000000e-01,2.621459960937500000e-02,4.274902343750000000e-01,9.995117187500000000e-01,1.030731201171875000e-02,-3.204345703125000000e-02,4.229736328125000000e-02,-9.002685546875000000e-03,-1.712036132812500000e-02,7.049560546875000000e-02,2.958679199218750000e-02,3.973388671875000000e-02,7.629394531250000000e-02,2.084350585937500000e-02,-3.445434570312500000e-02,-2.175903320312500000e-02,1.224365234375000000e-01,-8.380126953125000000e-02,3.315429687500000000e-01,6.335449218750000000e-02,5.111694335937500000e-02,-1.293182373046875000e-02,-1.557159423828125000e-02,7.522583007812500000e-03,-3.283691406250000000e-02,5.853271484375000000e-02,-2.464294433593750000e-02,5.718994140625000000e-02,9.048461914062500000e-03,5.218505859375000000e-02
8.857727050781250000e-03,9.564208984375000000e-02,-3.231811523437500000e-02,-6.500244140625000000e-02,2.380371093750000000e-02,1.030731201171875000e-02,9.995117187500000000e-01,-6.457519531250000000e-02,1.074981689453125000e-02,3.059387207031250000e-02,-3.271484375000000000e-02,-3.120422363281250000e-02,1.794433593750000000e-01,-5.368041992187500000e-02,-1.020431518554687500e-03,1.076660156250000000e-01,4.539489746093750000e-03,-4.284667968750000000e-02,-9.320068359375000000e-02,3.814697265625000000e-02,9.552001953125000000e-02,1.628875732421875000e-03,3.684082031250000000e-01,1.182556152343750000e-02,-4.260253906250000000e-02,-6.817626953125000000e-02,-6.173706054687500000e-02,-8.905029296875000000e-02,-1.774597167968750000e-02,-3.320312500000000000e-01,5.584716796875000000e-02,-1.177368164062500000e-01
1.132202148437500000e-01,1.635742187500000000e-01,-8.201599121093750000e-03,6.707763671875000000e-02,-6.872558593750000000e-02,-3.204345703125000000e-02,-6.457519531250000000e-02,9.995117187500000000e-01,4.641723632812500000e-02,6.378173828125000000e-02,7.714843750000000000e-02,2.107238769531250000e-02,2.731323242187500000e-02,6.475830078125000000e-02,2.390136718750000000e-01,2.676391601562500000e-02,3.498535156250000000e-01,-1.287841796875000000e-02,1.551055908203125000e-02,-3.424072265625000000e-02,-5.755615234375000000e-02,6.347656250000000000e-03,3.512573242187500000e-02,2.885437011718750000e-02,-3.509521484375000000e-02,-8.142089843750000000e-02,5.987548828125000000e-02,-2.524414062500000000e-01,4.932403564453125000e-03,-3.295898437500000000e-02,5.731201171875000000e-02,8.233642578125000000e-02
2.064514160156250000e-02,6.137847900390625000e-03,-1.187896728515625000e-02,-2.917480468750000000e-02,-5.120849609375000000e-02,4.229736328125000000e-02,1.074981689453125000e-02,4.641723632812500000e-02,9.995117187500000000e-01,-3.436279296875000000e-02,-3.028869628906250000e-02,4.284667968750000000e-02,-3.710937500000000000e-02,-2.445983886718750000e-02,2.394104003906250000e-02,4.543457031250000000e-01,1.139068603515625000e-02,-2.375793457031250000e-02,3.088378906250000000e-02,3.826904296875000000e-02,3.930664062500000000e-02,-4.226684570312500000e-02,7.879638671875000000e-02,-4.577636718750000000e-03,1.252746582031250000e-02,1.090698242187500000e-01,7.165527343750000000e-02,-5.688476562500000000e-02,-2.618408203125000000e-02,4.092407226562500000e-02,2.567291259765625000e-03,3.961181640625000000e-02
3.979492187500000000e-02,-3.747558593750000000e-02,1.602172851562500000e-02,-9.124755859375000000e-02,-4.702758789062500000e-02,-9.002685546875000000e-03,3.059387207031250000e-02,6.378173828125000000e-02,-3.436279296875000000e-02,9.995117187500000000e-01,-3.881835937500000000e-02,1.345214843750000000e-01,-5.456542968750000000e-02,6.756591796875000000e-02,-4.081726074218750000e-03,3.519058227539062500e-03,6.280517578125000000e-02,-4.211425781250000000e-02,3.292846679687500000e-02,-2.033996582031250000e-02,-4.684448242187500000e-02,-3.557205200195312500e-03,-1.428222656250000000e-01,-2.429199218750000000e-01,4.890441894531250000e-03,-1.864013671875000000e-01,-4.913330078125000000e-02,-8.557128906250000000e-02,-2.162170410156250000e-02,-5.563354492187500000e-02,1.106262207031250000e-02,-2.009277343750000000e-01
